	-0.000003537140,
	-0.000002955740,
	0.000001566332,
	0.000007034031,
	0.000008229804,
	0.000004098491,
	-0.000003270431,
	-0.000009802968,
	-0.000009656231,
	-0.000004592943,
	-0.000004112389,
	-0.000010589926,
	-0.000010509470,
	-0.000002025386,
	0.000004087451,
	0.000002414642,
	-0.000016080528,
	-0.000062053230,
	-0.000079214311,
	0.000038654412,
	0.000205447897,
	0.000156472641,
	-0.000058361198,
	-0.000080350554,
	-0.000061224564,
	-0.000320387015,
	-0.000311251119,
	0.000232379723,
	0.000679434685,
	0.000655759708,
	0.000049276452,
	-0.000773461536,
	-0.000793064653,
	0.000017202690,
	0.000287225004,
	-0.000238510474,
	-0.000253949256,
	0.000363334955,
	0.000614413351,
	0.000352700561,
	-0.000001815109,
	-0.000115707924,
	0.000024860265,
	-0.000113004906,
	-0.000489958446,
	-0.000350591494,
	0.000094364012,
	0.000305572787,
	0.000567695010,
	0.000475983950,
	-0.000520087429,
	-0.000986823463,
	-0.000041697356,
	0.000491495652,
	-0.000263787020,
	-0.000653400377,
	0.000052959062,
	0.000873179408,
	0.001046943595,
	0.000311424403,
	-0.000688756234,
	-0.000773927721,
	-0.000358266960,
	-0.000253594684,
	0.000343498570,
	0.001092085731,
	0.000467252714,
	-0.000454242370,
	-0.000214354994,
	-0.000074541647,
	-0.000624325010,
	-0.000480429939,
	0.000201242248,
	0.000225111406,
	-0.000123193808,
	0.000041554915,
	0.000695059833,
	0.000691109861,
	-0.000354514574,
	-0.000873201934,
	-0.000125906372,
	0.000401309866,
	-0.000127111824,
	-0.000538280176,
	0.000052231786,
	0.000734760426,
	0.000403123937,
	-0.000438786112,
	-0.000489670085,
	0.000214531508,
	0.000541407906,
	0.000286418333,
	-0.000200027484,
	-0.000623859116,
	-0.000302151224,
	0.000301276887,
	-0.000017939319,
	-0.000567437382,
	-0.000277029321,
	0.000354831107,
	0.000811403268,
	0.000650436094,
	-0.000161538759,
	-0.000148353298,
	0.000495493819,
	-0.000252686528,
	-0.001409594901,
	-0.000938243524,
	0.000098250181,
	0.000433226232,
	0.000469572551,
	0.000398646778,
	0.000252312806,
	0.000299602340,
	0.000366536493,
	0.000214958622,
	0.000015630889,
	-0.000220398288,
	-0.000345858338,
	-0.000191406958,
	-0.000306847331,
	-0.000722822209,
	-0.000446088670,
	0.000667319866,
	0.001071315142,
	-0.000099165693,
	-0.001062321709,
	-0.000168370825,
