0.400	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1.401	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2.400	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3.400	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4.401	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5.400	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6.400	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7.401	0.000	0.000			1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.955			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000			1.000	0.033	0.657	2.723	-1.098	-1.164	0.000	0.000	0.000	0.000	0.000			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1.001	0.000	0.000			1.000	0.043	0.861	2.720	-1.099	-1.165	0.000	0.000	0.000	0.000	0.000			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2.000	0.000	0.000			1.000	0.068	1.355	2.719	-1.100	-1.166	0.000	0.000	0.000	0.000	0.000			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3.000	0.000	0.000			1.000	0.084	1.672	2.719	-1.101	-1.167	0.000	0.000	0.000	0.000	0.000			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3.999	0.000	0.000			1.000	0.096	1.921	2.713	-1.102	-1.168	0.000	0.000	0.000	0.000	0.000			0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
