9,999	0,000	0,000			0,000	0,131	1,744	4,869	-1,220	-1,341	0,000	0,000	0,000	0,000	0,000			0,000	0,131	1,744	4,869	0,000	-1,341	0,000	0,000	0,000	0,000	0,000
10,199	0,000	0,000			0,000	0,130	1,730	4,891	-1,227	-1,351	0,000	0,000	0,000	0,000	0,000			0,000	0,130	1,730	4,891	0,000	-1,351	0,000	0,000	0,000	0,000	0,000
10,399	0,000	0,000			0,000	0,133	1,765	4,909	-1,240	-1,369	0,000	0,000	0,000	0,000	0,000			0,000	0,133	1,765	4,909	0,000	-1,369	0,000	0,000	0,000	0,000	0,000
10,599	0,000	0,000			0,000	0,128	1,701	4,934	-1,261	-1,388	0,000	0,000	0,000	0,000	0,000			0,000	0,128	1,701	4,934	0,000	-1,388	0,000	0,000	0,000	0,000	0,000
10,799	0,000	0,000			0,000	0,126	1,674	4,953	-1,267	-1,402	0,000	0,000	0,000	0,000	0,000			0,000	0,126	1,674	4,953	0,000	-1,402	0,000	0,000	0,000	0,000	0,000
10,999	0,000	0,000			0,000	0,128	1,702	4,973	-1,295	-1,428	0,000	0,000	0,000	0,000	0,000			0,000	0,128	1,702	4,973	0,000	-1,428	0,000	0,000	0,000	0,000	0,000
11,199	0,000	0,000			0,000	0,134	1,776	4,995	-1,305	-1,440	0,000	0,000	0,000	0,000	0,000			0,000	0,134	1,776	4,995	0,000	-1,440	0,000	0,000	0,000	0,000	0,000
11,400	0,000	0,000			0,000	0,136	1,805	5,016	-1,331	-1,467	0,000	0,000	0,000	0,000	0,000			0,000	0,136	1,805	5,016	0,000	-1,467	0,000	0,000	0,000	0,000	0,000
11,599	0,000	0,000			0,000	0,131	1,743	5,036	-1,348	-1,484	0,000	0,000	0,000	0,000	0,000			0,000	0,131	1,743	5,036	0,000	-1,484	0,000	0,000	0,000	0,000	0,000
11,799	0,000	0,000			0,000	0,144	1,907	5,059	-1,365	-1,504	0,000	0,000	0,000	0,000	0,000			0,000	0,144	1,907	5,059	0,000	-1,504	0,000	0,000	0,000	0,000	0,000
11,999	0,000	0,000			0,000	0,142	1,888	5,077	-1,389	-1,527	0,000	0,000	0,000	0,000	0,000			0,000	0,142	1,888	5,077	0,000	-1,527	0,000	0,000	0,000	0,000	0,000
12,199	0,000	0,000			0,000	0,140	1,854	5,099	-1,398	-1,541	0,000	0,000	0,000	0,000	0,000			0,000	0,140	1,854	5,099	0,000	-1,541	0,000	0,000	0,000	0,000	0,000
12,399	0,000	0,000			0,000	0,136	1,799	5,118	-1,423	-1,565	0,000	0,000	0,000	0,000	0,000			0,000	0,136	1,799	5,118	0,000	-1,565	0,000	0,000	0,000	0,000	0,000
12,599	0,000	0,000			0,000	0,148	1,967	5,134	-1,431	-1,577	0,000	0,000	0,000	0,000	0,000			0,000	0,148	1,967	5,134	0,000	-1,577	0,000	0,000	0,000	0,000	0,000
12,800	0,000	0,000			0,000	0,139	1,848	5,151	-1,452	-1,599	0,000	0,000	0,000	0,000	0,000			0,000	0,139	1,848	5,151	0,000	-1,599	0,000	0,000	0,000	0,000	0,000
13,000	0,000	0,000			0,000	0,140	1,860	5,167	-1,468	-1,615	0,000	0,000	0,000	0,000	0,000			0,000	0,140	1,860	5,167	0,000	-1,615	0,000	0,000	0,000	0,000	0,000
13,200	0,000	0,000			0,000	0,145	1,923	5,184	-1,482	-1,633	0,000	0,000	0,000	0,000	0,000			0,000	0,145	1,923	5,184	0,000	-1,633	0,000	0,000	0,000	0,000	0,000
